sales_date,order_id,customer_name,branch,product_name,category,color,price,quantity,payment_type,trade_in,discount,total,total_sales,status,branch_address
1/24/2025,TRX00130,Customer_1814,Bandung,Hyundai Creta Prime AT,SUV,Abu-abu Titanium,320000000,1,Cash,0,0,320000000,320000000,cancelled,"Jl. Soekarno Hatta No. 88, Bandung"
7/18/2025,TRX00131,Customer_2494,Malang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Hitam Metalik,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
12/2/2025,TRX00132,Customer_4426,Kendari,Nissan Livina VE AT,MPV,Hitam Metalik,260000000,1,Kredit + Trade In,80000000,0,260000000,180000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
5/1/2025,TRX00133,Customer_3344,Padang,Toyota Innova Zenix 2.0 V CVT,MPV,Abu-abu Metalik,450000000,1,Kredit,0,0,450000000,450000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
3/4/2025,TRX00134,Customer_814,Karawang,Wuling Air ev Long Range,City Car (EV),Abu-abu,250000000,1,Kredit,0,0,250000000,250000000,refund,"Jl. Ahmad Yani No. 5, Karawang"
1/26/2025,TRX00135,Customer_3726,Bandung,Honda CR-V 1.5 Turbo RS,SUV,Abu-abu Metalik,650000000,1,Kredit + Trade In,200000000,0,650000000,450000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
10/28/2025,TRX00136,Customer_1032,Batam,Honda CR-V 1.5 Turbo RS,SUV,Putih Mutiara,650000000,1,Kredit,0,0,650000000,650000000,completed,"Jl. Engku Putri No. 9, Batam"
3/8/2025,TRX00137,Customer_1909,Karawang,Honda Brio Satya E CVT,Hatchback,Putih,190000000,1,Kredit + Trade In,158000000,0,190000000,32000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
10/29/2025,TRX00138,Customer_901,Jakarta,Honda Brio Satya E CVT,Hatchback,Putih,190000000,1,Cash + Trade In,190000000,0,190000000,0,completed,"Jl. MT. Haryono No. 12, Jakarta"
9/1/2025,TRX00139,Customer_2174,Jakarta,Honda Brio Satya E CVT,Hatchback,Hitam,190000000,1,Cash + Trade In,190000000,0,190000000,0,completed,"Jl. MT. Haryono No. 12, Jakarta"
1/23/2025,TRX00140,Customer_4205,Batam,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Coklat Metalik,580000000,1,Kredit + Trade In,296000000,0,580000000,284000000,completed,"Jl. Engku Putri No. 9, Batam"
12/31/2025,TRX00141,Customer_256,Jakarta,Hyundai Stargazer Prime AT,MPV,Hitam Phantom,300000000,1,Cash,0,0,300000000,300000000,cancelled,"Jl. MT. Haryono No. 12, Jakarta"
11/21/2025,TRX00142,Customer_603,Bandung,Mitsubishi Xpander Ultimate CVT,MPV,Hitam Metalik,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
2/20/2025,TRX00143,Customer_2664,Kendari,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Hitam Metalik,520000000,1,Kredit,0,0,520000000,520000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
6/23/2025,TRX00144,Customer_938,Semarang,Honda CR-V 1.5 Turbo RS,SUV,Hitam Metalik,650000000,1,Kredit,0,0,650000000,650000000,completed,"Jl. Setiabudi No. 60, Semarang"
7/11/2025,TRX00145,Customer_3267,Kendari,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Abu-abu Metalik,580000000,1,Cash + Trade In,108000000,0,580000000,472000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
7/10/2025,TRX00146,Customer_3886,Bandung,Toyota Rush 1.5 S GR Sport CVT,SUV,Putih Mutiara,300000000,1,Cash,0,0,300000000,300000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
12/7/2025,TRX00147,Customer_492,Batam,Wuling Air ev Long Range,City Car (EV),Abu-abu,250000000,1,Kredit,0,0,250000000,250000000,cancelled,"Jl. Engku Putri No. 9, Batam"
4/19/2025,TRX00148,Customer_3465,Jakarta,Daihatsu Terios 1.5 R CVT,SUV,Merah,290000000,1,Kredit,0,0,290000000,290000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
5/23/2025,TRX00149,Customer_3951,Palembang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Abu-abu Metalik,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
12/22/2025,TRX00150,Customer_3516,Semarang,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Putih,520000000,1,Cash + Trade In,166000000,0,520000000,354000000,completed,"Jl. Setiabudi No. 60, Semarang"
10/17/2025,TRX00151,Customer_2239,Padang,Mitsubishi Xpander Ultimate CVT,MPV,Merah,320000000,1,Kredit + Trade In,235000000,0,320000000,85000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
3/22/2025,TRX00152,Customer_252,Bandung,Wuling Almaz RS Pro AT,SUV,Putih Mutiara,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
11/13/2025,TRX00153,Customer_2658,Batam,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Putih,520000000,1,Cash,0,0,520000000,520000000,completed,"Jl. Engku Putri No. 9, Batam"
5/20/2025,TRX00154,Customer_669,Padang,Hyundai Creta Prime AT,SUV,Merah Fiery,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
10/31/2025,TRX00155,Customer_4198,Bandung,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Putih Pearl,580000000,1,Cash + Trade In,279000000,0,580000000,301000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
4/15/2025,TRX00156,Customer_2527,Jakarta,Honda BR-V 1.5 E CVT,MPV,Merah,310000000,2,Cash,0,0,620000000,620000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
8/9/2025,TRX00157,Customer_1731,Pontianak,Daihatsu Xenia 1.5 R CVT,MPV,Hitam Metalik,240000000,1,Cash,0,0,240000000,240000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
1/22/2025,TRX00158,Customer_3115,Semarang,Honda BR-V 1.5 E CVT,MPV,Hitam Metalik,310000000,1,Kredit + Trade In,253000000,0,310000000,57000000,completed,"Jl. Setiabudi No. 60, Semarang"
8/2/2025,TRX00159,Customer_638,Karawang,Nissan Livina VE AT,MPV,Silver Metalik,260000000,1,Cash + Trade In,178000000,0,260000000,82000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
2/15/2025,TRX00160,Customer_171,Karawang,Honda HR-V 1.5 E CVT,SUV,Merah,380000000,1,Kredit + Trade In,253000000,0,380000000,127000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
6/8/2025,TRX00161,Customer_1994,Kendari,Nissan Livina VE AT,MPV,Silver Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
9/19/2025,TRX00162,Customer_1816,Karawang,Honda HR-V 1.5 E CVT,SUV,Putih Mutiara,380000000,1,Cash,0,0,380000000,380000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
3/30/2025,TRX00163,Customer_2863,Karawang,Honda Brio Satya E CVT,Hatchback,Merah,190000000,1,Kredit,0,0,190000000,190000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
8/18/2025,TRX00164,Customer_618,Pontianak,Hyundai Stargazer Prime AT,MPV,Hitam Phantom,300000000,1,Cash + Trade In,195000000,0,300000000,105000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
5/21/2025,TRX00165,Customer_2590,Pontianak,Hyundai Creta Prime AT,SUV,Putih Atlas,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
7/8/2025,TRX00166,Customer_2884,Semarang,Toyota Rush 1.5 S GR Sport CVT,SUV,Merah,300000000,1,Cash,0,0,300000000,300000000,completed,"Jl. Setiabudi No. 60, Semarang"
1/22/2025,TRX00167,Customer_629,Bandung,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Abu-abu Granite,520000000,1,Kredit,0,0,520000000,520000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
8/19/2025,TRX00168,Customer_1543,Karawang,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Abu-abu Granite,520000000,1,Kredit + Trade In,82000000,0,520000000,438000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
8/13/2025,TRX00169,Customer_2814,Bandung,Wuling Almaz RS Pro AT,SUV,Abu-abu Metalik,320000000,1,Kredit,0,0,320000000,320000000,refund,"Jl. Soekarno Hatta No. 88, Bandung"
7/18/2025,TRX00170,Customer_4294,Semarang,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Silver Metalik,520000000,1,Kredit + Trade In,239000000,0,520000000,281000000,completed,"Jl. Setiabudi No. 60, Semarang"
5/26/2025,TRX00171,Customer_429,Karawang,Toyota Rush 1.5 S GR Sport CVT,SUV,Merah,300000000,1,Cash + Trade In,159000000,0,300000000,141000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
12/2/2025,TRX00172,Customer_1232,Karawang,Toyota Rush 1.5 S GR Sport CVT,SUV,Hitam Metalik,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
6/18/2025,TRX00173,Customer_3211,Pontianak,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Putih,520000000,1,Kredit,0,0,520000000,520000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
4/20/2025,TRX00174,Customer_4313,Bandung,Suzuki XL7 Beta AT,SUV,Coklat Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
2/21/2025,TRX00175,Customer_3984,Palembang,Honda BR-V 1.5 E CVT,MPV,Silver Metalik,310000000,1,Kredit,0,0,310000000,310000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
11/2/2025,TRX00176,Customer_4422,Semarang,Toyota Innova Zenix 2.0 V CVT,MPV,Abu-abu Metalik,450000000,1,Kredit,0,0,450000000,450000000,completed,"Jl. Setiabudi No. 60, Semarang"
7/6/2025,TRX00177,Customer_1330,Pontianak,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Silver Metalik,520000000,1,Cash,0,0,520000000,520000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
4/30/2025,TRX00178,Customer_1946,Malang,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Hitam Metalik,520000000,1,Cash + Trade In,152000000,0,520000000,368000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
8/25/2025,TRX00179,Customer_3843,Palembang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Abu-abu Quartz,580000000,1,Kredit + Trade In,174000000,0,580000000,406000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
3/12/2025,TRX00180,Customer_4120,Semarang,Suzuki XL7 Beta AT,SUV,Hitam Metalik,260000000,1,Kredit + Trade In,158000000,0,260000000,102000000,completed,"Jl. Setiabudi No. 60, Semarang"
3/5/2025,TRX00181,Customer_3937,Karawang,Wuling Air ev Long Range,City Car (EV),Putih,250000000,1,Kredit,0,0,250000000,250000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
4/24/2025,TRX00182,Customer_1314,Padang,Hyundai Creta Prime AT,SUV,Hitam Phantom,320000000,1,Cash,0,0,320000000,320000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
7/17/2025,TRX00183,Customer_2864,Jakarta,Suzuki XL7 Beta AT,SUV,Putih Mutiara,260000000,1,Kredit,0,0,260000000,260000000,refund,"Jl. MT. Haryono No. 12, Jakarta"
11/29/2025,TRX00184,Customer_3072,Palembang,Toyota Avanza 1.5 G CVT,MPV,Hitam Metalik,260000000,1,Kredit + Trade In,201000000,0,260000000,59000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
12/28/2025,TRX00185,Customer_1128,Jakarta,Daihatsu Terios 1.5 R CVT,SUV,Silver Metalik,290000000,1,Cash,0,0,290000000,290000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
11/8/2025,TRX00186,Customer_44,Bandung,Toyota Avanza 1.5 G CVT,MPV,Hitam Metalik,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
11/24/2025,TRX00187,Customer_911,Padang,Honda BR-V 1.5 E CVT,MPV,Hitam Metalik,310000000,1,Kredit,0,0,310000000,310000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
9/21/2025,TRX00188,Customer_3745,Bandung,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Coklat Metalik,580000000,1,Cash,0,0,580000000,580000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
8/2/2025,TRX00189,Customer_1177,Padang,Suzuki XL7 Beta AT,SUV,Putih Mutiara,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
9/17/2025,TRX00190,Customer_702,Semarang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Hitam Metalik,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Setiabudi No. 60, Semarang"
1/9/2025,TRX00191,Customer_3199,Malang,Toyota Innova Zenix 2.0 V CVT,MPV,Merah Maroon,450000000,2,Kredit,0,0,900000000,900000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
6/20/2025,TRX00192,Customer_554,Karawang,Honda BR-V 1.5 E CVT,MPV,Putih Mutiara,310000000,1,Cash + Trade In,98000000,0,310000000,212000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
4/4/2025,TRX00193,Customer_4473,Karawang,Honda HR-V 1.5 E CVT,SUV,Merah,380000000,2,Kredit,0,1000000,760000000,759000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
1/22/2025,TRX00194,Customer_517,Malang,Toyota Innova Zenix 2.0 V CVT,MPV,Abu-abu Metalik,450000000,1,Cash + Trade In,191000000,0,450000000,259000000,cancelled,"Jl. Soekarno Hatta No. 77, Malang"
4/8/2025,TRX00195,Customer_4223,Kendari,Wuling Air ev Long Range,City Car (EV),Hitam,250000000,1,Cash + Trade In,176000000,0,250000000,74000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
7/24/2025,TRX00196,Customer_392,Karawang,Daihatsu Xenia 1.5 R CVT,MPV,Putih,240000000,1,Kredit,0,0,240000000,240000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
9/23/2025,TRX00197,Customer_3168,Karawang,Honda HR-V 1.5 E CVT,SUV,Merah,380000000,1,Kredit,0,0,380000000,380000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
10/7/2025,TRX00198,Customer_677,Kendari,Toyota Rush 1.5 S GR Sport CVT,SUV,Silver Metalik,300000000,1,Kredit + Trade In,180000000,0,300000000,120000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
3/27/2025,TRX00199,Customer_656,Karawang,Daihatsu Terios 1.5 R CVT,SUV,Merah,290000000,1,Cash + Trade In,257000000,0,290000000,33000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
1/30/2025,TRX00200,Customer_347,Karawang,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Abu-abu Granite,520000000,1,Kredit + Trade In,68000000,0,520000000,452000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
3/15/2025,TRX00201,Customer_3328,Karawang,Wuling Almaz RS Pro AT,SUV,Abu-abu Metalik,320000000,1,Kredit + Trade In,254000000,0,320000000,66000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
11/6/2025,TRX00202,Customer_551,Palembang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Putih Pearl,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
9/29/2025,TRX00203,Customer_3686,Karawang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Putih Pearl,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
9/23/2025,TRX00204,Customer_2576,Padang,Honda BR-V 1.5 E CVT,MPV,Putih Mutiara,310000000,1,Cash,0,0,310000000,310000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
12/22/2025,TRX00205,Customer_965,Padang,Daihatsu Xenia 1.5 R CVT,MPV,Coklat Metalik,240000000,1,Kredit,0,0,240000000,240000000,cancelled,"Jl. Khatib Sulaiman No. 10, Padang"
8/16/2025,TRX00206,Customer_4024,Palembang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Putih Mutiara,580000000,1,Kredit,0,0,580000000,580000000,refund,"Jl. Kolonel H. Barlian No. 21, Palembang"
12/31/2025,TRX00207,Customer_2619,Karawang,Toyota Rush 1.5 S GR Sport CVT,SUV,Merah,300000000,1,Kredit + Trade In,119000000,0,300000000,181000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
9/10/2025,TRX00208,Customer_4168,Palembang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Putih Mutiara,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
6/8/2025,TRX00209,Customer_3023,Malang,Wuling Air ev Long Range,City Car (EV),Biru,250000000,1,Cash,0,0,250000000,250000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
6/12/2025,TRX00210,Customer_3922,Semarang,Suzuki XL7 Beta AT,SUV,Silver Metalik,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. Setiabudi No. 60, Semarang"
10/10/2025,TRX00211,Customer_3687,Malang,Wuling Almaz RS Pro AT,SUV,Hitam Metalik,320000000,1,Kredit + Trade In,123000000,1000000,320000000,196000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
6/5/2025,TRX00212,Customer_1058,Kendari,Wuling Almaz RS Pro AT,SUV,Putih Mutiara,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
5/9/2025,TRX00213,Customer_2644,Palembang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Abu-abu Quartz,580000000,1,Kredit + Trade In,130000000,0,580000000,450000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
10/25/2025,TRX00214,Customer_2249,Pontianak,Daihatsu Terios 1.5 R CVT,SUV,Putih Mutiara,290000000,1,Cash,0,0,290000000,290000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
10/23/2025,TRX00215,Customer_2766,Batam,Toyota Innova Zenix 2.0 V CVT,MPV,Putih Mutiara,450000000,1,Kredit + Trade In,165000000,0,450000000,285000000,completed,"Jl. Engku Putri No. 9, Batam"
11/25/2025,TRX00216,Customer_3413,Batam,Toyota Avanza 1.5 G CVT,MPV,Coklat Metalik,260000000,1,Kredit,0,0,260000000,260000000,refund,"Jl. Engku Putri No. 9, Batam"
3/22/2025,TRX00217,Customer_3957,Palembang,Suzuki Ertiga GX AT,MPV,Hitam Metalik,260000000,1,Cash + Trade In,255000000,0,260000000,5000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
6/26/2025,TRX00218,Customer_3805,Palembang,Mitsubishi Xpander Ultimate CVT,MPV,Hitam Metalik,320000000,1,Cash + Trade In,234000000,0,320000000,86000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
5/17/2025,TRX00219,Customer_3036,Semarang,Wuling Air ev Long Range,City Car (EV),Putih,250000000,1,Kredit,0,0,250000000,250000000,completed,"Jl. Setiabudi No. 60, Semarang"
8/3/2025,TRX00220,Customer_1155,Bandung,Toyota Innova Zenix 2.0 V CVT,MPV,Abu-abu Metalik,450000000,1,Kredit + Trade In,157000000,0,450000000,293000000,refund,"Jl. Soekarno Hatta No. 88, Bandung"
9/13/2025,TRX00221,Customer_1309,Karawang,Nissan Livina VE AT,MPV,Hitam Metalik,260000000,1,Cash + Trade In,260000000,0,260000000,0,completed,"Jl. Ahmad Yani No. 5, Karawang"
5/4/2025,TRX00222,Customer_2528,Malang,Toyota Avanza 1.5 G CVT,MPV,Putih Mutiara,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
12/1/2025,TRX00223,Customer_2891,Jakarta,Toyota Innova Zenix 2.0 V CVT,MPV,Abu-abu Metalik,450000000,1,Kredit + Trade In,270000000,0,450000000,180000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
7/26/2025,TRX00224,Customer_67,Bandung,Suzuki XL7 Beta AT,SUV,Hitam Metalik,260000000,1,Cash + Trade In,217000000,0,260000000,43000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
7/17/2025,TRX00225,Customer_420,Batam,Wuling Air ev Long Range,City Car (EV),Biru,250000000,1,Kredit,0,0,250000000,250000000,completed,"Jl. Engku Putri No. 9, Batam"
7/11/2025,TRX00226,Customer_2292,Batam,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Putih,520000000,1,Cash,0,0,520000000,520000000,completed,"Jl. Engku Putri No. 9, Batam"
9/14/2025,TRX00227,Customer_2778,Semarang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Hitam Metalik,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Setiabudi No. 60, Semarang"
9/21/2025,TRX00228,Customer_319,Pontianak,Mitsubishi Xpander Ultimate CVT,MPV,Abu-abu Titanium,320000000,1,Cash,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
9/18/2025,TRX00229,Customer_2610,Pontianak,Suzuki Ertiga GX AT,MPV,Hitam Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
8/2/2025,TRX00230,Customer_2456,Malang,Toyota Avanza 1.5 G CVT,MPV,Hitam Metalik,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
10/24/2025,TRX00231,Customer_219,Batam,Hyundai Stargazer Prime AT,MPV,Hitam Phantom,300000000,2,Cash + Trade In,146000000,0,600000000,454000000,completed,"Jl. Engku Putri No. 9, Batam"
7/14/2025,TRX00232,Customer_3936,Pontianak,Wuling Almaz RS Pro AT,SUV,Abu-abu Metalik,320000000,1,Cash + Trade In,105000000,0,320000000,215000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
6/10/2025,TRX00233,Customer_1985,Jakarta,Nissan Livina VE AT,MPV,Hitam Metalik,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
2/1/2025,TRX00234,Customer_3383,Palembang,Suzuki XL7 Beta AT,SUV,Silver Metalik,260000000,1,Cash + Trade In,100000000,0,260000000,160000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
9/30/2025,TRX00235,Customer_2663,Malang,Wuling Almaz RS Pro AT,SUV,Hitam Metalik,320000000,1,Cash,0,0,320000000,320000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
10/13/2025,TRX00236,Customer_2903,Padang,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Abu-abu Granite,520000000,1,Kredit,0,0,520000000,520000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
6/28/2025,TRX00237,Customer_2439,Padang,Honda CR-V 1.5 Turbo RS,SUV,Abu-abu Metalik,650000000,1,Kredit,0,0,650000000,650000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
6/26/2025,TRX00238,Customer_2241,Padang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Coklat Metalik,580000000,1,Kredit,0,0,580000000,580000000,refund,"Jl. Khatib Sulaiman No. 10, Padang"
8/15/2025,TRX00239,Customer_1200,Padang,Toyota Innova Zenix 2.0 V CVT,MPV,Abu-abu Metalik,450000000,1,Cash,0,0,450000000,450000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
5/20/2025,TRX00240,Customer_3925,Palembang,Honda CR-V 1.5 Turbo RS,SUV,Abu-abu Metalik,650000000,1,Kredit,0,0,650000000,650000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
7/31/2025,TRX00241,Customer_1961,Palembang,Toyota Innova Zenix 2.0 V CVT,MPV,Hitam Metalik,450000000,1,Cash,0,0,450000000,450000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
3/22/2025,TRX00242,Customer_3870,Bandung,Honda Brio Satya E CVT,Hatchback,Putih,190000000,1,Kredit + Trade In,190000000,0,190000000,0,completed,"Jl. Soekarno Hatta No. 88, Bandung"
2/15/2025,TRX00243,Customer_3897,Malang,Honda CR-V 1.5 Turbo RS,SUV,Hitam Metalik,650000000,1,Kredit,0,0,650000000,650000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
1/19/2025,TRX00244,Customer_1903,Semarang,Toyota Innova Zenix 2.0 V CVT,MPV,Hitam Metalik,450000000,1,Kredit + Trade In,233000000,0,450000000,217000000,completed,"Jl. Setiabudi No. 60, Semarang"
6/21/2025,TRX00245,Customer_1527,Padang,Toyota Innova Zenix 2.0 V CVT,MPV,Putih Mutiara,450000000,1,Kredit,0,0,450000000,450000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
4/9/2025,TRX00246,Customer_4451,Semarang,Hyundai Stargazer Prime AT,MPV,Putih Atlas,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Setiabudi No. 60, Semarang"
6/22/2025,TRX00247,Customer_2709,Pontianak,Hyundai Creta Prime AT,SUV,Abu-abu Titanium,320000000,1,Cash,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
2/14/2025,TRX00248,Customer_1583,Pontianak,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Abu-abu Granite,520000000,1,Kredit,0,0,520000000,520000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
5/14/2025,TRX00249,Customer_782,Pontianak,Honda Brio Satya E CVT,Hatchback,Hitam,190000000,1,Kredit,0,0,190000000,190000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
5/14/2025,TRX00250,Customer_3660,Padang,Mitsubishi Xpander Ultimate CVT,MPV,Merah,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
9/15/2025,TRX00251,Customer_1936,Jakarta,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Coklat Metalik,580000000,1,Kredit,0,0,580000000,580000000,cancelled,"Jl. MT. Haryono No. 12, Jakarta"
3/10/2025,TRX00252,Customer_2548,Bandung,Daihatsu Terios 1.5 R CVT,SUV,Merah,290000000,1,Cash,0,0,290000000,290000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
